Date,Price,High,Low,Close**,Volume,Market Cap
20-8-2018,6500.51,"6,536.92","6,297.93","6,308.53","3,665,100,000","111,936,076,638"
21-8-2018,6301.07,"6,500.87","6,298.24","6,488.76","3,377,180,000","108,513,649,180"
22-8-2018,6486.25,"6,816.79","6,310.11","6,376.71","4,668,110,000","111,714,827,567"
23-8-2018,6371.34,"6,546.54","6,371.34","6,534.88","3,426,180,000","109,748,424,726"
24-8-2018,6551.52,"6,719.96","6,498.64","6,719.96","4,097,820,000","112,864,138,781"
25-8-2018,6719.95,"6,789.63","6,700.96","6,763.19","3,312,600,000","115,778,181,501"
26-8-2018,6754.64,"6,774.75","6,620.75","6,707.26","3,295,500,000","116,387,236,698"
27-8-2018,6710.8,"6,884.64","6,689.71","6,884.64","4,019,000,000","115,646,248,487"
28-8-2018,6891.08,"7,109.56","6,882.34","7,096.28","4,659,940,000","118,768,797,345"
29-8-2018,7091.71,"7,113.30","6,970.82","7,047.16","4,145,880,000","122,240,446,825"
30-8-2018,7043.76,"7,072.69","6,834.69","6,978.23","4,463,250,000","121,426,092,460"
31-8-2018,6973.97,"7,057.17","6,920.16","7,037.58","4,495,650,000","120,236,411,575"
1-9-2018,7044.81,"7,242.29","7,038.05","7,193.25","4,116,050,000","121,471,295,533"
2-9-2018,7189.58,"7,306.31","7,132.16","7,272.72","4,329,540,000","123,981,305,470"
3-9-2018,7279.03,"7,317.94","7,208.15","7,260.06","4,087,760,000","125,536,575,445"
4-9-2018,7263.0,"7,388.26","7,255.44","7,361.66","4,273,640,000","125,273,528,713"
5-9-2018,7361.46,"7,388.43","6,792.83","6,792.83","5,800,460,000","126,983,440,721"
6-9-2018,6755.14,"6,755.14","6,404.72","6,529.17","5,523,470,000","116,535,447,253"
7-9-2018,6528.92,"6,555.29","6,396.87","6,467.07","4,264,680,000","112,645,200,318"
8-9-2018,6460.17,"6,534.25","6,197.52","6,225.98","3,835,060,000","111,471,362,532"
9-9-2018,6223.38,"6,446.26","6,201.22","6,300.86","3,671,890,000","107,397,286,192"
10-9-2018,6301.57,"6,374.98","6,292.76","6,329.70","3,714,100,000","108,759,350,260"
11-9-2018,6331.88,"6,398.92","6,260.21","6,321.20","3,849,910,000","109,293,238,395"
12-9-2018,6317.01,"6,363.87","6,265.09","6,351.80","4,064,230,000","109,047,547,377"
13-9-2018,6354.24,"6,535.41","6,354.24","6,517.31","4,210,910,000","109,703,600,477"
14-9-2018,6515.41,"6,596.10","6,456.17","6,512.71","4,076,220,000","112,498,115,992"
15-9-2018,6509.4,"6,561.72","6,493.55","6,543.20","3,216,300,000","112,405,369,809"
16-9-2018,6536.68,"6,544.33","6,460.10","6,517.18","3,273,730,000","112,887,643,665"
17-9-2018,6514.06,"6,540.21","6,257.52","6,281.20","3,910,780,000","112,508,446,995"
18-9-2018,6280.91,"6,384.18","6,265.71","6,371.30","4,180,090,000","108,492,112,339"
19-9-2018,6371.85,"6,448.46","6,208.34","6,398.54","4,431,340,000","110,074,137,715"
20-9-2018,6398.85,"6,529.26","6,395.95","6,519.67","4,348,110,000","110,553,109,981"
21-9-2018,6513.87,"6,794.33","6,496.36","6,734.95","6,531,940,000","112,552,829,858"
22-9-2018,6735.05,"6,814.56","6,616.80","6,721.98","4,509,660,000","116,386,818,047"
23-9-2018,6715.32,"6,766.15","6,679.42","6,710.63","4,197,500,000","116,058,736,872"
24-9-2018,6704.77,"6,713.56","6,580.90","6,595.41","4,177,310,000","115,889,159,338"
25-9-2018,6603.64,"6,603.64","6,381.86","6,446.47","4,726,180,000","114,153,287,747"
26-9-2018,6452.79,"6,585.91","6,397.89","6,495.00","4,437,300,000","111,559,240,252"
27-9-2018,6495.29,"6,712.10","6,464.95","6,676.75","4,606,810,000","112,305,283,440"
28-9-2018,6678.75,"6,785.03","6,598.32","6,644.13","5,014,430,000","115,489,513,453"
29-9-2018,6643.1,"6,643.10","6,511.65","6,601.96","4,363,690,000","114,885,697,090"
30-9-2018,6604.71,"6,643.78","6,566.54","6,625.56","4,002,280,000","114,234,369,232"
1-10-2018,6619.85,"6,653.30","6,549.08","6,589.62","4,000,970,000","114,509,724,600"
2-10-2018,6593.24,"6,611.84","6,537.90","6,556.10","3,979,260,000","114,062,551,875"
3-10-2018,6553.86,"6,571.46","6,454.03","6,502.59","3,887,310,000","113,392,236,466"
4-10-2018,6497.91,"6,603.31","6,497.91","6,576.69","3,838,410,000","112,435,991,226"
5-10-2018,6574.15,"6,623.62","6,557.41","6,622.48","3,671,500,000","113,767,335,788"
6-10-2018,6622.45,"6,628.54","6,577.80","6,588.31","3,259,740,000","114,614,282,649"
7-10-2018,6590.68,"6,641.49","6,557.04","6,602.95","3,306,630,000","114,074,648,410"
8-10-2018,6600.19,"6,675.06","6,576.04","6,652.23","3,979,460,000","114,251,052,224"
9-10-2018,6653.08,"6,661.41","6,606.94","6,642.64","3,580,810,000","115,177,623,331"
10-10-2018,6640.29,"6,640.29","6,538.96","6,585.53","3,787,650,000","114,967,098,651"
11-10-2018,6586.74,"6,586.74","6,243.74","6,256.24","5,181,640,000","114,051,783,103"
12-10-2018,6239.25,"6,328.50","6,236.47","6,274.58","3,783,500,000","108,047,410,049"
13-10-2018,6278.08,"6,308.51","6,259.81","6,285.99","3,064,030,000","108,730,110,384"
14-10-2018,6288.49,"6,363.21","6,280.15","6,290.93","3,085,320,000","108,921,493,433"
15-10-2018,6292.64,"6,965.06","6,258.68","6,596.54","7,370,770,000","109,002,222,118"
16-10-2018,6601.41,"6,673.59","6,571.37","6,596.11","4,074,800,000","114,364,427,917"
17-10-2018,6590.52,"6,601.21","6,517.45","6,544.43","4,088,420,000","114,186,770,970"
18-10-2018,6542.33,"6,567.54","6,450.04","6,476.71","3,924,080,000","113,362,957,170"
19-10-2018,6478.07,"6,493.68","6,445.31","6,465.41","3,578,870,000","112,260,867,815"
20-10-2018,6460.92,"6,497.72","6,449.00","6,489.19","3,379,130,000","111,975,104,604"
21-10-2018,6490.09,None,None,None,None,None
22-10-2018,6486.05,None,None,None,None,None
23-10-2018,6472.36,None,None,None,None,None
24-10-2018,6478.89,None,None,None,None,None
25-10-2018,6484.65,None,None,None,None,None
26-10-2018,6468.44,None,None,None,None,None
27-10-2018,6480.84,None,None,None,None,None
28-10-2018,6482.66,None,None,None,None,None
29-10-2018,6492.35,None,None,None,None,None
30-10-2018,6337.04,None,None,None,None,None
31-10-2018,6336.99,None,None,None,None,None
1-11-2018,6318.14,None,None,None,None,None
2-11-2018,6378.92,None,None,None,None,None
3-11-2018,6387.24,None,None,None,None,None
4-11-2018,6365.47,None,None,None,None,None
5-11-2018,6363.62,None,None,None,None,None
6-11-2018,6433.38,None,None,None,None,None
7-11-2018,6468.5,None,None,None,None,None
8-11-2018,6522.27,None,None,None,None,None
9-11-2018,6442.6,None,None,None,None,None
10-11-2018,6386.13,None,None,None,None,None
11-11-2018,6413.63,None,None,None,None,None
12-11-2018,6411.76,None,None,None,None,None
13-11-2018,6373.19,None,None,None,None,None
14-11-2018,6351.24,None,None,None,None,None
15-11-2018,5736.15,None,None,None,None,None
16-11-2018,5575.06837887,None,None,None,None,None
17-11-2018,5569.60373065,None,None,None,None,None
18-11-2018,5601.0292014,None,None,None,None,None
